Cluster Number, Weight Method, Reference Weight (factor 2), File Weight, Function Weight, Distance Function, Topics Number, Closest Centroids Init, Precision, Recall, Fmeasure, AdjustedPrecision, AverageClusterPrecision, AverageClusterRecall, AverageClusterAdjustedPrecision, MojoFM, SilhuetteIndex, NonExtremityClusterDistributionL5U100, IntraSimilarityReg1.0, IntraSimilarityReg2.0, IntraSimilarityReg3.0, IntraSimilarityReg4.0, IntraSimilarityReg5.0, IntraInterDistanceIntra1.0Inter1.0, AverageClusterIntraInterDistanceIntra1.0Inter1.0, Time Taken(ms), 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 45, 2, 0.41052356, 0.46400708, 0.43562984, 0.7431, 0.4390017, 0.4356432, 0.6456498, 55.3476, -0.014318378, 0.88071066, 0.49565318, 0.28199095, 0.16691832, 0.10297902, 0.06617832, -0.155373, -0.35933435, 1542, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 50, 1, 0.6020837, 0.52745473, 0.56230384, 0.7999217, 0.3653815, 0.46065608, 0.6152819, 56.684494, -0.0063238605, 0.89847714, 0.4993602, 0.29023927, 0.17836305, 0.116056874, 0.07968215, -0.20389594, -0.36006957, 1707, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 50, 2, 0.52095807, 0.5250994, 0.52302057, 0.7858138, 0.36219096, 0.4489669, 0.61594975, 52.673794, -0.008755508, 0.88832486, 0.48511058, 0.27078423, 0.15796599, 0.09660784, 0.061917156, -0.18384477, -0.3391409, 1705, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 55, 1, 0.59641874, 0.5099367, 0.54979765, 0.769612, 0.320234, 0.4347461, 0.5413229, 54.812836, -0.006615976, 0.9187817, 0.46145418, 0.26864642, 0.16633576, 0.109470695, 0.07612355, -0.20217958, -0.39231113, 1681, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 55, 2, 0.5373744, 0.50375384, 0.5200213, 0.7756747, 0.33424002, 0.45562154, 0.61147887, 52.139038, -0.007711265, 0.9111675, 0.47567454, 0.2733901, 0.16612312, 0.10667864, 0.07201536, -0.18800107, -0.36949983, 1264, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 60, 1, 0.56092817, 0.55159724, 0.5562236, 0.77900535, 0.3232362, 0.47994384, 0.5550481, 55.08021, -0.0071244305, 0.9187817, 0.46580288, 0.28530708, 0.1852362, 0.12683447, 0.09085512, -0.18716072, -0.4533019, 1829, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 60, 2, 0.5897735, 0.5212719, 0.55341095, 0.7833328, 0.29550472, 0.47660154, 0.5042706, 53.743317, -0.0046356306, 0.92639595, 0.43611994, 0.26207417, 0.16838412, 0.11512505, 0.082934335, -0.20503238, -0.45128316, 1827, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 65, 1, 0.56017435, 0.5296629, 0.5444915, 0.77579635, 0.35287586, 0.4595734, 0.5453337, 56.684494, -0.009834113, 0.92385787, 0.4379126, 0.2599237, 0.16245411, 0.10692774, 0.07387328, -0.18235707, -0.45899618, 2468, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 65, 2, 0.5542768, 0.5246577, 0.5390607, 0.7786482, 0.3567453, 0.4953583, 0.57138866, 54.278076, -0.009380748, 0.92639595, 0.4459663, 0.2718352, 0.17532602, 0.11911947, 0.08462181, -0.19147566, -0.47092214, 1977, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 70, 1, 0.5167334, 0.531871, 0.5241929, 0.76176345, 0.32757255, 0.48345304, 0.5393566, 52.139038, -0.008310356, 0.9060914, 0.42705697, 0.24833754, 0.15303251, 0.100017674, 0.06905831, -0.18174931, -0.4406687, 1863, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 70, 2, 0.5714286, 0.5482114, 0.55957925, 0.79829824, 0.36641756, 0.46385795, 0.5596074, 56.417114, -0.00841089, 0.9213198, 0.41386038, 0.23166962, 0.13657685, 0.08494183, 0.055565335, -0.18957625, -0.41882896, 1877, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 75, 1, 0.5855382, 0.5245105, 0.55334675, 0.770163, 0.36586797, 0.4898164, 0.58916885, 55.61497, -0.0064299377, 0.9086294, 0.44453025, 0.25889385, 0.16027765, 0.1055206, 0.07348137, -0.19873843, -0.41679746, 2551, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 75, 2, 0.5665236, 0.5246577, 0.5447875, 0.77783585, 0.36619222, 0.46187887, 0.5558248, 54.54545, -0.009133195, 0.9111675, 0.41008916, 0.22767827, 0.1333701, 0.08262382, 0.05397562, -0.19316036, -0.41147983, 2273, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 80, 1, 0.63174886, 0.5184749, 0.56953424, 0.8169348, 0.4108431, 0.48896003, 0.62236196, 60.42781, -0.006591413, 0.92385787, 0.47573876, 0.2740761, 0.16765489, 0.10907351, 0.0751608, -0.20924363, -0.3662598, 3316, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 80, 2, 0.52612513, 0.55586636, 0.540587, 0.7535518, 0.3633889, 0.46683124, 0.553811, 56.95187, -0.014387499, 0.9137056, 0.4414299, 0.25332993, 0.15297428, 0.09716773, 0.06464516, -0.1760486, -0.41467476, 2423, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 85, 1, 0.5737829, 0.4459002, 0.5018224, 0.77894, 0.32373518, 0.42323792, 0.5186297, 54.010696, -0.006853592, 0.92639595, 0.4335919, 0.2317208, 0.12888396, 0.07501661, 0.045817416, -0.2149549, -0.34992477, 2878, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 85, 2, 0.5766042, 0.47092596, 0.51843446, 0.78768224, 0.3724291, 0.47127673, 0.5581659, 53.743317, -0.0031711159, 0.9390863, 0.4239882, 0.23253736, 0.13410434, 0.08172015, 0.052624844, -0.21496432, -0.38522536, 2253, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 90, 1, 0.5786164, 0.44693068, 0.50431895, 0.7766419, 0.3614525, 0.48498017, 0.54953456, 55.61497, -0.0053860354, 0.92639595, 0.43911687, 0.24079749, 0.13996409, 0.08698859, 0.05792795, -0.22023593, -0.35722372, 3061, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 90, 2, 0.48405465, 0.37538642, 0.42285052, 0.74340045, 0.36126843, 0.45271498, 0.57953614, 53.47594, -0.008664303, 0.9060914, 0.44628626, 0.23856764, 0.13409026, 0.07964897, 0.050025746, -0.19683188, -0.31886917, 2395, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 95, 1, 0.5608146, 0.43780363, 0.4917328, 0.78457844, 0.37564772, 0.4916937, 0.5501661, 54.54545, -0.0025477156, 0.92385787, 0.4360069, 0.23765887, 0.13758208, 0.08537813, 0.0569053, -0.22023118, -0.35196933, 2870, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 95, 2, 0.48915374, 0.30207565, 0.37349835, 0.71105444, 0.3756796, 0.43581775, 0.58354163, 52.941177, -0.018221037, 0.93147206, 0.43107697, 0.21854772, 0.11424892, 0.062028848, 0.035204343, -0.19558644, -0.29046556, 4288, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 100, 1, 0.5924161, 0.4392757, 0.5044801, 0.7840384, 0.39317355, 0.4772009, 0.57687736, 57.219254, -0.003969713, 0.93147206, 0.45183027, 0.2455397, 0.14155327, 0.08739612, 0.0579365, -0.22736725, -0.3272617, 3018, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 100, 2, 0.49425563, 0.3039894, 0.376447, 0.71223134, 0.35305682, 0.4416281, 0.566424, 54.278076, -0.014407525, 0.92639595, 0.4253958, 0.21018063, 0.1052415, 0.053517483, 0.027703723, -0.19900349, -0.2831345, 3385, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 105, 1, 0.56120414, 0.41439718, 0.47675502, 0.7446939, 0.36581156, 0.41976425, 0.5762681, 52.139038, -0.0048801852, 0.9162437, 0.42891383, 0.22797605, 0.12717968, 0.0750303, 0.04693647, -0.22219524, -0.34032676, 3936, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 105, 2, 0.52754134, 0.31017223, 0.3906554, 0.7659675, 0.3740998, 0.48144305, 0.57964116, 55.88235, -0.017881863, 0.92639595, 0.4472781, 0.22466858, 0.1146763, 0.05959602, 0.031596024, -0.20621629, -0.26834223, 3558, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 110, 1, 0.5534261, 0.31031945, 0.3976608, 0.75421107, 0.47461, 0.46683523, 0.6695695, 59.893047, -0.008659752, 0.9593909, 0.4708522, 0.2414344, 0.12670766, 0.06843306, 0.03825478, -0.22934918, -0.26093826, 2907, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 110, 2, 0.5094584, 0.28941557, 0.36913255, 0.76276034, 0.42726678, 0.45100704, 0.62417406, 54.010696, -0.01703758, 0.92893404, 0.452461, 0.2220394, 0.11081505, 0.05639556, 0.02934932, -0.20940748, -0.22406825, 3725, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 115, 1, 0.54713637, 0.31782717, 0.40208587, 0.76352406, 0.42182434, 0.47432783, 0.64081705, 58.823524, -0.011167006, 0.92639595, 0.49596086, 0.26183146, 0.14365478, 0.0827802, 0.050625492, -0.22549991, -0.25115198, 3033, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 115, 2, 0.5338892, 0.29221258, 0.37769955, 0.75301194, 0.40301818, 0.40184817, 0.61327153, 55.3476, -0.017490951, 0.9467005, 0.47043103, 0.23195721, 0.11625629, 0.05937026, 0.030972812, -0.21528718, -0.20467858, 3892, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 120, 1, 0.5907274, 0.32636538, 0.42044374, 0.78409016, 0.44599605, 0.4855443, 0.6607929, 61.229942, -0.01023777, 0.9441624, 0.50999373, 0.26841527, 0.14704642, 0.084697284, 0.05179227, -0.23744676, -0.22215976, 3167, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 120, 2, 0.5158305, 0.31179154, 0.3886595, 0.7558827, 0.46569765, 0.47391298, 0.6245379, 58.02139, -0.0111181615, 0.92639595, 0.4486071, 0.21711463, 0.10614051, 0.052466393, 0.026253251, -0.20955576, -0.2194675, 3188, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 125, 1, 0.6377193, 0.42808774, 0.5122875, 0.80101985, 0.39903274, 0.44366354, 0.62744826, 58.02139, -0.006303591, 0.96192896, 0.46780795, 0.23670702, 0.12118679, 0.0627682, 0.032881875, -0.24231948, -0.2557701, 5615, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 125, 2, 0.5261233, 0.29648167, 0.37924865, 0.7516591, 0.44292527, 0.5325151, 0.64665246, 56.684494, -0.009869573, 0.89847714, 0.47507936, 0.23578697, 0.11834734, 0.06008781, 0.030865181, -0.22453967, -0.21475376, 3303, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 130, 1, 0.64301455, 0.42955983, 0.51504725, 0.82069665, 0.39506677, 0.43021378, 0.64156383, 58.02139, -0.005745873, 0.9568528, 0.46452302, 0.23381898, 0.11939679, 0.061889485, 0.032578412, -0.24430783, -0.24920127, 5350, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 130, 2, 0.52463925, 0.28367436, 0.36824, 0.7692699, 0.49097335, 0.4677817, 0.7065724, 55.88235, -0.011889798, 0.93147206, 0.5043588, 0.2575996, 0.13325825, 0.06982914, 0.037067387, -0.22722463, -0.21579662, 3429, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 135, 1, 0.63432837, 0.3253349, 0.4300866, 0.8122709, 0.42673534, 0.49073204, 0.6769553, 62.032085, -0.007753655, 0.964467, 0.4804509, 0.24103037, 0.122192144, 0.062596835, 0.03240093, -0.25494996, -0.22355975, 5556, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 135, 2, 0.56191313, 0.28190786, 0.3754534, 0.78499913, 0.49412256, 0.46147454, 0.69474584, 58.288773, -0.01299075, 0.9492386, 0.49581125, 0.24879834, 0.1264156, 0.065068394, 0.03394104, -0.23955995, -0.1998939, 3050, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 140, 1, 0.65470123, 0.4161637, 0.5088651, 0.8244361, 0.43642104, 0.44088373, 0.6580223, 58.288773, -0.0059454907, 0.9441624, 0.47977698, 0.23985377, 0.12091253, 0.061458834, 0.031494774, -0.25217316, -0.22429302, 4196, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 140, 2, 0.5471433, 0.28617695, 0.3757974, 0.7780226, 0.5158564, 0.48490942, 0.72178835, 58.556152, -0.013518955, 0.94162434, 0.49590793, 0.24953626, 0.12749055, 0.06617785, 0.034920912, -0.22967306, -0.20041968, 3161, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 145, 1, 0.6609401, 0.40777272, 0.50437, 0.82028097, 0.40805748, 0.42756647, 0.66088, 58.823524, -0.006166366, 0.9390863, 0.48112905, 0.24133766, 0.12212239, 0.062329847, 0.032079853, -0.25536826, -0.22618733, 3271, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 145, 2, 0.5297074, 0.26380098, 0.35220125, 0.7595321, 0.4598953, 0.528676, 0.67396176, 57.48663, -0.013914997, 0.93401015, 0.49515516, 0.24845763, 0.12643515, 0.0653088, 0.03427509, -0.23469533, -0.19802086, 3268, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 150, 1, 0.6025437, 0.3905491, 0.47391927, 0.795931, 0.44975814, 0.47135916, 0.70624334, 54.54545, -0.007291283, 0.9162437, 0.49918658, 0.2524997, 0.1294635, 0.067299776, 0.035471793, -0.24460092, -0.20751947, 3362, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 150, 2, 0.50154704, 0.238628, 0.32339156, 0.7512877, 0.51492923, 0.49072486, 0.7008865, 57.48663, -0.017266607, 0.94162434, 0.50279623, 0.25647753, 0.13293524, 0.070124425, 0.037709147, -0.22198798, -0.21025212, 3378, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 155, 1, 0.49660912, 0.2371559, 0.32101226, 0.7502702, 0.45835164, 0.43438643, 0.70140356, 55.61497, -0.008480259, 0.9517766, 0.50499827, 0.2578631, 0.13316806, 0.069566086, 0.036764346, -0.23124029, -0.21700305, 3463, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 155, 2, 0.53668207, 0.23906963, 0.3307872, 0.76754874, 0.47150862, 0.46285325, 0.6893048, 59.625668, -0.011679281, 0.94162434, 0.49919024, 0.25309926, 0.13047233, 0.068445265, 0.036566235, -0.24072221, -0.20222715, 3478, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 160, 1, 0.5792193, 0.2970705, 0.39272162, 0.802113, 0.44916123, 0.41784307, 0.6864994, 57.75401, -0.010396409, 0.96954316, 0.50480807, 0.25719744, 0.13222781, 0.06858088, 0.035877734, -0.24393089, -0.21778727, 3599, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 160, 2, 0.53290796, 0.23362285, 0.32483882, 0.78182316, 0.4960458, 0.46522698, 0.69918853, 59.893047, -0.012045715, 0.9543147, 0.5067353, 0.26028597, 0.1355675, 0.071621984, 0.03839422, -0.2379836, -0.21604754, 2985, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 165, 1, 0.53638387, 0.2484911, 0.33963782, 0.7546427, 0.43393308, 0.46455553, 0.66560596, 55.08021, -0.007190171, 0.9517766, 0.49553615, 0.2484353, 0.12606323, 0.06477647, 0.033724543, -0.24465394, -0.19666879, 3688, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 165, 2, 0.50961214, 0.22243486, 0.30969462, 0.7550425, 0.4436874, 0.42347166, 0.67013496, 56.149734, -0.013197233, 0.964467, 0.5060739, 0.26063386, 0.1367405, 0.07315374, 0.0399406, -0.2351939, -0.21352361, 3691, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 170, 1, 0.5166948, 0.22552627, 0.31399876, 0.72448766, 0.40562072, 0.42419112, 0.6592223, 52.673794, -0.010422785, 0.98477155, 0.5022416, 0.2548649, 0.13079646, 0.067951754, 0.035773437, -0.24464433, -0.20917864, 3167, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 170, 2, 0.52869684, 0.23053142, 0.3210661, 0.76102644, 0.44430467, 0.4350847, 0.66855633, 58.02139, -0.0169138, 0.96192896, 0.500168, 0.25474083, 0.13229227, 0.07014943, 0.038031127, -0.23831901, -0.20221871, 3818, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 175, 1, 0.5947035, 0.3041366, 0.40245447, 0.7882043, 0.43608797, 0.41808215, 0.659813, 56.417114, -0.007827875, 0.92385787, 0.49685383, 0.24910824, 0.1260488, 0.064381115, 0.033200234, -0.25775945, -0.20268577, 3906, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 175, 2, 0.5377387, 0.2611512, 0.35156563, 0.71999645, 0.44553322, 0.44575375, 0.6883491, 56.95187, -0.010383029, 0.9390863, 0.5024227, 0.2553069, 0.13119508, 0.06816676, 0.035806812, -0.23769745, -0.20831, 3254, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 180, 1, 0.55247664, 0.23480053, 0.32954547, 0.7510178, 0.44340956, 0.4344817, 0.68413717, 58.02139, -0.009544873, 0.97208124, 0.5001524, 0.25243133, 0.12865059, 0.06625699, 0.034510497, -0.2513529, -0.20490237, 3367, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 180, 2, 0.53478, 0.26483145, 0.35423848, 0.71475446, 0.45686305, 0.39906958, 0.6922478, 56.149734, -0.010415513, 0.9441624, 0.5192179, 0.2753, 0.14943379, 0.08326393, 0.047753073, -0.23146595, -0.23767696, 3363, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 185, 1, 0.5360934, 0.2230237, 0.31500155, 0.7299414, 0.4377242, 0.4264745, 0.6950119, 56.417114, -0.011046817, 0.97208124, 0.5096705, 0.26246184, 0.13662966, 0.07193618, 0.038325112, -0.24189168, -0.22041236, 4154, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 185, 2, 0.56606096, 0.27057266, 0.36613545, 0.7599698, 0.4777313, 0.42823383, 0.7122425, 58.288773, -0.010123681, 0.93401015, 0.5206734, 0.27624962, 0.14973919, 0.08316886, 0.047482975, -0.23669341, -0.24156104, 3445, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 190, 1, 0.5874057, 0.26365376, 0.3639504, 0.7699563, 0.41943756, 0.40516022, 0.68611634, 55.88235, -0.016494744, 0.9543147, 0.50785404, 0.26321203, 0.13956375, 0.07591189, 0.042469714, -0.25164905, -0.21324518, 4232, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 190, 2, 0.5467782, 0.2598263, 0.35226026, 0.7526797, 0.47617215, 0.4190622, 0.7149702, 57.219254, -0.008941427, 0.9467005, 0.53172094, 0.28941578, 0.16170134, 0.093001574, 0.055199783, -0.23837027, -0.25907707, 3515, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 195, 1, 0.539027, 0.22670396, 0.319171, 0.7304619, 0.4596972, 0.51828235, 0.7016471, 57.75401, -0.0145803625, 0.96954316, 0.52592593, 0.28327134, 0.15651534, 0.088831946, 0.051830553, -0.23984198, -0.24320857, 4350, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 195, 2, 0.49365884, 0.22920653, 0.3130592, 0.6942988, 0.4712657, 0.39988256, 0.7337356, 57.48663, -0.015766287, 0.96192896, 0.54122275, 0.30022797, 0.17107278, 0.10031992, 0.060619917, -0.20974992, -0.27237168, 3624, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 1, CosineDistance, 5, 1, 0.28783944, 0.17944944, 0.22107363, 0.54320437, 0.30256653, 0.2930188, 0.56342804, 42.24599, -0.1378474, 0.92639595, 0.43661064, 0.22949935, 0.12784748, 0.076169305, 0.04876028, -0.082604796, -0.25617933, 241, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 1, CosineDistance, 5, 2, 0.26364878, 0.1706168, 0.20716776, 0.53142375, 0.3612794, 0.29998398, 0.527726, 43.048126, -0.1518009, 0.96192896, 0.37544504, 0.20079634, 0.1150242, 0.07128989, 0.047926545, -0.06922195, -0.35154188, 241, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 1, CosineDistance, 10, 1, 0.3967107, 0.23435889, 0.29465112, 0.6198975, 0.3420743, 0.3100287, 0.589495, 48.12834, -0.099845454, 0.93401015, 0.448505, 0.23897435, 0.13209216, 0.075846665, 0.045235354, -0.12885238, -0.28928494, 510, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 1, CosineDistance, 10, 2, 0.28605768, 0.22773443, 0.2535858, 0.658669, 0.42530543, 0.2952805, 0.5913707, 45.989304, -0.13471328, 0.9137056, 0.44475487, 0.24852219, 0.1468639, 0.091835305, 0.060604893, -0.08398608, -0.33336285, 390, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 1, CosineDistance, 15, 1, 0.46345362, 0.29868984, 0.363262, 0.71518105, 0.345792, 0.3682416, 0.5639248, 47.860962, -0.070860445, 0.9010152, 0.50256467, 0.27215675, 0.1547043, 0.09281762, 0.05896521, -0.14937189, -0.24293481, 526, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 1, CosineDistance, 15, 2, 0.44188502, 0.30781686, 0.36286333, 0.7300734, 0.44148117, 0.35409787, 0.6286848, 50.802135, -0.074014075, 0.9213198, 0.4615353, 0.24446894, 0.1347167, 0.07739781, 0.04637212, -0.15177393, -0.280433, 749, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 1, CosineDistance, 20, 1, 0.5138149, 0.2983954, 0.37753773, 0.7359827, 0.40603122, 0.3367909, 0.63104427, 53.47594, -0.052393366, 0.92639595, 0.52138036, 0.2829385, 0.16097926, 0.096650265, 0.06148377, -0.18651743, -0.23060945, 766, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 1, CosineDistance, 20, 2, 0.4454229, 0.32018253, 0.37255907, 0.7199843, 0.4284018, 0.40994725, 0.5982386, 49.46524, -0.03209921, 0.93654823, 0.48525533, 0.27911523, 0.17365485, 0.11709204, 0.084949024, -0.16676146, -0.3233846, 770, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 1, CosineDistance, 25, 1, 0.54284984, 0.3123804, 0.3965614, 0.7172463, 0.39433262, 0.4260542, 0.60477865, 54.812836, -0.048385736, 0.9441624, 0.49482906, 0.26323476, 0.14724573, 0.08746556, 0.055515733, -0.20801203, -0.23529568, 1145, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 1, CosineDistance, 25, 2, 0.45466822, 0.34697482, 0.39358774, 0.7146118, 0.5070921, 0.45366013, 0.6677702, 54.010696, -0.024882462, 0.9060914, 0.5198558, 0.30298746, 0.19360766, 0.13546988, 0.102529034, -0.17679197, -0.27900252, 1151, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 1, CosineDistance, 30, 1, 0.5067404, 0.43162078, 0.46617377, 0.75701493, 0.3975693, 0.486298, 0.60846925, 53.208553, -0.042262413, 0.893401, 0.49124655, 0.2576011, 0.1406189, 0.08044203, 0.04840623, -0.18187466, -0.23616904, 806, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 1, CosineDistance, 30, 2, 0.51112396, 0.5208303, 0.5159314, 0.7220677, 0.34888953, 0.41123468, 0.51257, 54.812836, -0.01763242, 0.9060914, 0.43674618, 0.25284904, 0.15813373, 0.10707093, 0.077913776, -0.16693799, -0.3982095, 1377, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 1, CosineDistance, 35, 1, 0.4593985, 0.35978213, 0.4035334, 0.686798, 0.39771754, 0.4331639, 0.6125982, 51.60428, -0.011505825, 0.8705584, 0.48391914, 0.25900102, 0.14428477, 0.084036805, 0.051262062, -0.18657573, -0.28135276, 1207, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 1, CosineDistance, 35, 2, 0.43639228, 0.48932725, 0.4613463, 0.75737065, 0.39266068, 0.44638163, 0.5451774, 55.88235, -0.016263807, 0.9162437, 0.45692503, 0.261368, 0.15893438, 0.103749454, 0.07295664, -0.15148029, -0.38829938, 1986, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 1, CosineDistance, 40, 1, 0.45983428, 0.40026498, 0.42798677, 0.71130943, 0.38945028, 0.4137222, 0.61347383, 50.26738, -0.008789718, 0.8629442, 0.49128395, 0.26640454, 0.14987913, 0.08779878, 0.053633302, -0.1825114, -0.29539034, 1377, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 1, CosineDistance, 40, 2, 0.42425793, 0.36611217, 0.39304623, 0.6792965, 0.43952057, 0.48081693, 0.65113384, 55.61497, -0.013861983, 0.89847714, 0.49815246, 0.2859519, 0.17183986, 0.10859994, 0.072337225, -0.16231821, -0.3580432, 1373, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 1, CosineDistance, 45, 1, 0.46002012, 0.5386427, 0.4962365, 0.6975921, 0.43826666, 0.4640037, 0.6344778, 53.743317, -0.008543813, 0.857868, 0.4794915, 0.2631874, 0.14996119, 0.0889206, 0.05489029, -0.15675795, -0.33285227, 1543, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 1, CosineDistance, 45, 2, 0.42690596, 0.40968645, 0.41811895, 0.6997281, 0.45900732, 0.39817822, 0.6668854, 51.336895, -0.013209041, 0.88832486, 0.4915208, 0.2755524, 0.15955985, 0.09558872, 0.059261374, -0.16390875, -0.35425937, 1377, 
