Cluster Number, Weight Method, Reference Weight (factor 2), File Weight, Function Weight, Distance Function, Closest Centroids Init, Precision, Recall, Fmeasure, AdjustedPrecision, AverageClusterPrecision, AverageClusterRecall, AverageClusterAdjustedPrecision, MojoFM, SilhuetteIndex, NonExtremityClusterDistributionL5U100, IntraSimilarityReg1.0, IntraSimilarityReg2.0, IntraSimilarityReg3.0, IntraSimilarityReg4.0, IntraSimilarityReg5.0, IntraInterDistanceIntra1.0Inter1.0, AverageClusterIntraInterDistanceIntra1.0Inter1.0, Time Taken(ms), 
31, LogWeight EntropyWeight, 0.0, 2, 1, CosineDistance, 1, 0.3306576, 0.3153246, 0.32280913, 0.61880136, 0.3457775, 0.2527513, 0.47536317, 42.78075, -0.012775297, 0.92385787, 0.5095498, 0.38430426, 0.29064098, 0.22042826, 0.16766559, -0.13226803, -0.27989027, 1567, 
31, LogWeight EntropyWeight, 0.0, 2, 1, ModifiedCosineDistance, 1, 0.3399365, 0.3309289, 0.3353722, 0.6190816, 0.41959113, 0.27365264, 0.5442027, 45.721924, -0.015032927, 0.93147206, 0.5880668, 0.47097668, 0.3801711, 0.30879688, 0.25214866, -0.15424222, -0.19265614, 8827, 
31, LogWeight EntropyWeight, 0.0, 2, 1, DotDistance, 1, 0.08795503, 0.9973502, 0.16165401, 0.29705393, 0.0029318342, 0.8675722, 0.009901797, 17.914438, 0.0015951188, 0.0, 0.030054413, 0.02709803, 0.02443246, 0.022029096, 0.019862145, 0.0719278, 0.0013435695, 84550, 
31, LogWeight EntropyWeight, 0.0, 2, 1, EllenbergDistance, 1, 0.08557108, 0.37950832, 0.1396533, 0.2933314, 0.04175663, 0.4452558, 0.06512008, 19.518715, -0.114068925, 0.18020305, 0.032768272, 0.008321346, 0.0021129048, 5.3629087E-4, 1.3611194E-4, -3.856013E-7, -0.088426, 27782, 
31, LogWeight EntropyWeight, 0.0, 2, 1, UnbiasedEllenbergDistance, 1, 0.087741055, 1.0, 0.16132711, 0.29577824, 0.0028303566, 0.87096775, 0.009541234, 17.647058, NaN, 0.0, 9.268525E-4, 3.4347748E-5, 1.5610632E-6, 8.485778E-8, 5.3596283E-9, NaN, 0.097485945, 6702, 
31, LogWeight EntropyWeight, 0.0, 2, 2, CosineDistance, 1, 0.28052387, 0.29324305, 0.28674248, 0.62053865, 0.36030984, 0.33790228, 0.47071406, 46.524067, -0.010670774, 0.9441624, 0.48704523, 0.36866224, 0.27982688, 0.21300718, 0.16262445, -0.12546827, -0.30585593, 1085, 
31, LogWeight EntropyWeight, 0.0, 2, 2, ModifiedCosineDistance, 1, 0.2624453, 0.2824967, 0.2721021, 0.57734305, 0.38247973, 0.328573, 0.5032092, 45.187164, -0.011128124, 0.93147206, 0.5837135, 0.46880797, 0.38176793, 0.31394532, 0.26010507, -0.15266103, -0.23895104, 3877, 
31, LogWeight EntropyWeight, 0.0, 2, 2, DotDistance, 1, 0.08795503, 0.9973502, 0.16165401, 0.29705393, 0.003141251, 0.8675722, 0.010609069, 17.914438, 0.0014136134, 0.0, 0.031985544, 0.028646097, 0.025655305, 0.02297677, 0.020577883, 0.08003693, 0.001778831, 84686, 
31, LogWeight EntropyWeight, 0.0, 2, 2, EllenbergDistance, 1, 0.09917752, 0.4260268, 0.16089845, 0.2969238, 0.075358406, 0.43859842, 0.09867501, 21.657753, -0.13764842, 0.17766498, 0.0410461, 0.010445576, 0.0026582044, 6.764597E-4, 1.7214418E-4, 8.931548E-7, -0.04414599, 82097, 
31, LogWeight EntropyWeight, 0.0, 2, 2, UnbiasedEllenbergDistance, 1, 0.087741055, 1.0, 0.16132711, 0.29577824, 0.0028303566, 0.87096775, 0.009541234, 17.647058, NaN, 0.0, 0.00298733, 2.9302167E-4, 3.0219764E-5, 3.3023384E-6, 3.5963495E-7, NaN, 0.07258126, 6709, 
31, LogWeight GfIdfWeight, 0.0, 0, 0, CosineDistance, 1, 0.4117752, 0.33976153, 0.3723181, 0.7016994, 0.4557757, 0.37350145, 0.58731145, 52.673794, -0.008286196, 0.93654823, 0.5359109, 0.37177208, 0.25850862, 0.18020445, 0.12595959, -0.19706924, -0.30474144, 1326, 
31, LogWeight GfIdfWeight, 0.0, 0, 0, ModifiedCosineDistance, 1, 0.4170749, 0.3509495, 0.38116556, 0.6959523, 0.50443065, 0.38222602, 0.6188552, 54.010696, -0.008292266, 0.9162437, 0.56216913, 0.39823583, 0.28573096, 0.20718132, 0.15160018, -0.3484706, -0.35413042, 34779, 
31, LogWeight GfIdfWeight, 0.0, 0, 0, DotDistance, 1, 0.120079316, 0.9003386, 0.21189758, 0.43399215, 0.029607205, 0.83144796, 0.041870896, 27.272724, -0.0047520925, 0.21827412, 0.044215895, 0.029325677, 0.019449916, 0.012899931, 0.008555728, 0.067821264, 0.0045239343, 84715, 
31, LogWeight GfIdfWeight, 0.0, 0, 0, EllenbergDistance, 1, 0.087741055, 1.0, 0.16132711, 0.29577824, 0.0028303566, 0.87096775, 0.009541234, 17.647058, NaN, 0.0, 0.008397219, 0.0022106622, 5.943988E-4, 1.5929466E-4, 4.4423774E-5, NaN, 0.042235643, 4761, 
31, LogWeight GfIdfWeight, 0.0, 0, 0, UnbiasedEllenbergDistance, 1, 0.087741055, 1.0, 0.16132711, 0.29577824, 0.0028303566, 0.87096775, 0.009541234, 17.647058, NaN, 0.0, 0.0055025225, 0.001127549, 2.6830522E-4, 7.2196875E-5, 2.1504358E-5, NaN, 0.04492282, 4515, 
31, LogWeight GfIdfWeight, 0.0, 0, 1, CosineDistance, 1, 0.51926064, 0.44251436, 0.47782546, 0.74456626, 0.4589763, 0.40379995, 0.6146486, 51.336895, -0.008882653, 0.9187817, 0.5659298, 0.382744, 0.25944635, 0.17627047, 0.12003422, -0.20406453, -0.2790633, 1195, 
31, LogWeight GfIdfWeight, 0.0, 0, 1, ModifiedCosineDistance, 1, 0.5182885, 0.44221994, 0.47724202, 0.7433216, 0.42825428, 0.39972526, 0.5839266, 51.069523, -0.01058742, 0.9213198, 0.5694906, 0.37845653, 0.25488332, 0.17355719, 0.11926586, -0.36668542, -0.3035481, 3280, 
31, LogWeight GfIdfWeight, 0.0, 0, 1, DotDistance, 1, 0.087741055, 1.0, 0.16132711, 0.29577824, 0.003374656, 0.87096775, 0.011376087, 17.647058, NaN, 0.0, 0.024346136, 0.015411094, 0.009755215, 0.006175047, 0.0039088023, NaN, 0.017587736, 3378, 
31, LogWeight GfIdfWeight, 0.0, 0, 1, EllenbergDistance, 1, 0.087741055, 1.0, 0.16132711, 0.29577824, 0.0028303566, 0.87096775, 0.009541234, 17.647058, NaN, 0.0, 0.0089104185, 0.0024858224, 7.1147573E-4, 2.0311658E-4, 5.930408E-5, NaN, 0.04039586, 4750, 
31, LogWeight GfIdfWeight, 0.0, 0, 1, UnbiasedEllenbergDistance, 1, 0.087741055, 1.0, 0.16132711, 0.29577824, 0.0028303566, 0.87096775, 0.009541234, 17.647058, NaN, 0.0, 0.015643861, 0.0072797504, 0.003227929, 0.0013511496, 5.273347E-4, NaN, 0.027941845, 4599, 
31, LogWeight GfIdfWeight, 0.0, 0, 2, CosineDistance, 1, 0.5031522, 0.49344915, 0.49825343, 0.7522625, 0.4415722, 0.41382447, 0.5813329, 51.87166, -0.004280606, 0.92639595, 0.51414603, 0.34232232, 0.2285044, 0.15291923, 0.10259674, -0.20341778, -0.31158626, 968, 
31, LogWeight GfIdfWeight, 0.0, 0, 2, ModifiedCosineDistance, 1, 0.41468683, 0.36743706, 0.38963473, 0.70417744, 0.46087825, 0.38098654, 0.59827924, 52.139038, -0.008168168, 0.9187817, 0.51542574, 0.33733198, 0.22537537, 0.15331742, 0.10597672, -0.35112128, -0.31198433, 6495, 
