Cluster Number, Weight Method, Reference Weight (factor 2), File Weight, Function Weight, Distance Function, Topics Number, Closest Centroids Init, Precision, Recall, Fmeasure, AdjustedPrecision, AverageClusterPrecision, AverageClusterRecall, AverageClusterAdjustedPrecision, MojoFM, SilhuetteIndex, NonExtremityClusterDistributionL5U100, IntraSimilarityReg1.0, IntraSimilarityReg2.0, IntraSimilarityReg3.0, IntraSimilarityReg4.0, IntraSimilarityReg5.0, IntraInterDistanceIntra1.0Inter1.0, AverageClusterIntraInterDistanceIntra1.0Inter1.0, Time Taken(ms), 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 0, 0, CosineDistance, 15, 1, 0.46893787, 0.5404157, 0.5021459, 0.5444221, 0.5387692, 0.6443439, 0.6194007, 60.000004, -0.002844056, 0.8645833, 0.4829261, 0.28424475, 0.17661206, 0.11685338, 0.082639925, -0.31527445, -0.42047808, 39, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 0, 0, CosineDistance, 15, 2, 0.40272373, 0.47806004, 0.43716997, 0.4951363, 0.41966873, 0.66794, 0.54348147, 55.29412, -0.005976808, 0.8125, 0.46599022, 0.25731885, 0.14435373, 0.082270004, 0.047622893, -0.31065667, -0.3986308, 39, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 0, 0, CosineDistance, 20, 1, 0.352, 0.50808316, 0.415879, 0.4734667, 0.47965333, 0.66746724, 0.6014223, 49.411762, -0.00358814, 0.8229167, 0.49849436, 0.31334016, 0.21546175, 0.16194881, 0.13127275, -0.27644718, -0.43701968, 32, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 0, 0, CosineDistance, 20, 2, 0.29043683, 0.5681293, 0.38437498, 0.38636377, 0.4893439, 0.7092291, 0.5677985, 50.588238, -0.0030670885, 0.8229167, 0.4854062, 0.321634, 0.22939989, 0.17541102, 0.1423271, -0.22673346, -0.53238195, 39, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 0, 0, CosineDistance, 25, 1, 0.346395, 0.5103926, 0.41269842, 0.44461873, 0.4603336, 0.744965, 0.53427625, 52.941177, -6.896604E-4, 0.8125, 0.43674108, 0.28775385, 0.20562986, 0.15873024, 0.13065849, -0.2858443, -0.5608445, 65, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 0, 0, CosineDistance, 25, 2, 0.3369906, 0.4965358, 0.40149394, 0.49033454, 0.311471, 0.7119654, 0.38316497, 44.70588, -0.0011166102, 0.8854167, 0.40084007, 0.27121893, 0.19919407, 0.15725021, 0.13138166, -0.2647173, -0.60713553, 40, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 0, 0, CosineDistance, 30, 1, 0.31831396, 0.50577366, 0.39072257, 0.45082375, 0.32663384, 0.74222916, 0.40282696, 42.35294, -0.0010892502, 0.875, 0.38272116, 0.2497125, 0.17999832, 0.14196174, 0.1199111, -0.26422304, -0.5778725, 68, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 0, 0, CosineDistance, 30, 2, 0.25548387, 0.45727482, 0.32781458, 0.3810752, 0.31203684, 0.6552053, 0.38507777, 37.647057, -0.0028929363, 0.8645833, 0.37315705, 0.23085313, 0.15437125, 0.112234615, 0.08823664, -0.22542396, -0.56936365, 39, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 0, 0, CosineDistance, 35, 1, 0.37876105, 0.49422634, 0.4288577, 0.4678467, 0.34757695, 0.6889063, 0.393415, 45.88235, -0.0020839863, 0.8854167, 0.42445967, 0.27422205, 0.19443984, 0.15049, 0.12495411, -0.2723327, -0.5315617, 57, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 0, 0, CosineDistance, 35, 2, 0.38342968, 0.4595843, 0.41806722, 0.5016059, 0.44670597, 0.69865876, 0.52590126, 50.588238, -0.003232566, 0.8854167, 0.41214207, 0.21783112, 0.11599258, 0.06221473, 0.033604424, -0.30136737, -0.41841862, 56, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 0, 0, CosineDistance, 40, 1, 0.4486373, 0.49422634, 0.47032967, 0.5415794, 0.47062343, 0.682939, 0.5444179, 56.470585, -0.0025149223, 0.84375, 0.4828956, 0.2832101, 0.17500588, 0.11516575, 0.08115153, -0.32624027, -0.42041034, 64, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 0, 0, CosineDistance, 40, 2, 0.45869565, 0.48729792, 0.4725644, 0.5449275, 0.51712453, 0.69583523, 0.60347986, 57.64706, -0.0012083831, 0.6875, 0.525973, 0.31009457, 0.19218113, 0.12629978, 0.0884301, -0.32768056, -0.3795118, 64, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 0, 0, CosineDistance, 45, 1, 0.4279919, 0.48729792, 0.45572352, 0.53414476, 0.37804383, 0.69104993, 0.47317433, 54.117645, 7.8856986E-4, 0.9166667, 0.43994275, 0.25796157, 0.16039051, 0.10679286, 0.076387204, -0.31829816, -0.457274, 71, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 0, 0, CosineDistance, 45, 2, 0.50652176, 0.53810626, 0.5218365, 0.5826087, 0.59314495, 0.7075037, 0.6491714, 63.529408, -0.00278625, 0.75, 0.5197443, 0.30451456, 0.1883899, 0.12398558, 0.08709298, -0.32444778, -0.36546537, 71, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 0, 1, CosineDistance, 5, 1, 0.35714287, 0.334873, 0.3456496, 0.47988504, 0.55505407, 0.53383046, 0.68682414, 49.411762, -0.04761773, 0.8125, 0.5389598, 0.30247313, 0.17686923, 0.107659295, 0.06805848, -0.22997637, -0.27004787, 8, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 0, 1, CosineDistance, 5, 2, 0.42631578, 0.37413394, 0.398524, 0.5166667, 0.5387189, 0.5541688, 0.6434808, 56.470585, -0.057067793, 0.84375, 0.5111903, 0.29367834, 0.17569135, 0.10906739, 0.06996843, -0.2263141, -0.33427587, 8, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 0, 1, CosineDistance, 10, 1, 0.36041668, 0.3995381, 0.37897044, 0.4819442, 0.53449094, 0.6533132, 0.61849546, 48.23529, -0.017329361, 0.7604167, 0.4632288, 0.26024967, 0.15273915, 0.09396713, 0.060665306, -0.24551903, -0.38108358, 16, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 0, 1, CosineDistance, 10, 2, 0.2980456, 0.42263278, 0.34957018, 0.40960926, 0.6019397, 0.61473465, 0.67511195, 48.23529, -0.021602266, 0.8020833, 0.4645777, 0.2644346, 0.15851827, 0.10004858, 0.06625383, -0.24806045, -0.38247257, 16, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 0, 1, CosineDistance, 15, 1, 0.38586956, 0.49191687, 0.4324873, 0.47795895, 0.5072634, 0.7355541, 0.601076, 55.29412, -0.0051546353, 0.8854167, 0.44915357, 0.27024537, 0.17324856, 0.11938536, 0.088563405, -0.2883849, -0.47642702, 29, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 0, 1, CosineDistance, 15, 2, 0.38586956, 0.49191687, 0.4324873, 0.47795895, 0.5072635, 0.7355541, 0.60107607, 55.29412, -0.0051546353, 0.8854167, 0.44915357, 0.27024537, 0.17324857, 0.11938536, 0.08856342, -0.2883849, -0.47642702, 29, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 0, 1, CosineDistance, 20, 1, 0.36011904, 0.5588915, 0.43800905, 0.4723464, 0.3899908, 0.643123, 0.47628164, 48.23529, 0.0026372394, 0.8333333, 0.36889705, 0.19199477, 0.10070459, 0.053233452, 0.02835769, -0.25537935, -0.45928884, 33, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 0, 1, CosineDistance, 20, 2, 0.405, 0.5612009, 0.47047433, 0.49791673, 0.42960143, 0.6883872, 0.5138083, 55.29412, -0.0019635328, 0.8645833, 0.37436637, 0.19791628, 0.105509736, 0.056697764, 0.030698417, -0.27560788, -0.46852195, 32, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 0, 1, CosineDistance, 25, 1, 0.27014756, 0.5496536, 0.36225268, 0.38346574, 0.3569812, 0.7445726, 0.4332497, 42.35294, -0.001041863, 0.7916667, 0.34986854, 0.23641194, 0.17683731, 0.14424478, 0.12525748, -0.22270046, -0.634106, 40, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 0, 1, CosineDistance, 25, 2, 0.2682353, 0.5265589, 0.35541695, 0.3673529, 0.4307393, 0.76215494, 0.50778806, 45.88235, -0.0025112245, 0.8541667, 0.39322385, 0.26262775, 0.19265984, 0.15378816, 0.13101383, -0.22930028, -0.59554386, 40, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 0, 1, CosineDistance, 30, 1, 0.3859964, 0.4965358, 0.4343434, 0.5397963, 0.40323496, 0.7162457, 0.48456475, 50.588238, -0.001043317, 0.7916667, 0.39593336, 0.2333412, 0.14936961, 0.10527353, 0.08151199, -0.25591126, -0.48914215, 48, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 0, 1, CosineDistance, 30, 2, 0.3846154, 0.4734411, 0.42443064, 0.4928081, 0.42995906, 0.62225896, 0.5276371, 54.117645, -0.002687578, 0.84375, 0.40849394, 0.2136754, 0.1124839, 0.059606034, 0.031799924, -0.30060935, -0.41557968, 48, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 0, 1, CosineDistance, 35, 1, 0.49462366, 0.5311778, 0.51224947, 0.5774192, 0.4557586, 0.711403, 0.52926177, 61.176468, 0.0019108332, 0.8645833, 0.443955, 0.26415548, 0.16796939, 0.1153576, 0.08570373, -0.3004624, -0.462543, 46, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 0, 1, CosineDistance, 35, 2, 0.43783784, 0.5612009, 0.49190283, 0.5270271, 0.49353832, 0.7063561, 0.580473, 58.823524, -0.0019259885, 0.8958333, 0.43976998, 0.26073173, 0.16587219, 0.114209704, 0.085103974, -0.2981874, -0.45850483, 56, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 0, 1, CosineDistance, 40, 1, 0.40304184, 0.4896074, 0.44212723, 0.52170473, 0.42413688, 0.74678904, 0.49699488, 49.411762, -0.0010724046, 0.84375, 0.43614432, 0.25570711, 0.16104998, 0.110275984, 0.08217751, -0.2937015, -0.44950506, 51, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 0, 1, CosineDistance, 40, 2, 0.5859155, 0.4803695, 0.52791876, 0.67042255, 0.6221604, 0.6563427, 0.704219, 67.05882, -0.0017821785, 0.8229167, 0.49791875, 0.2707567, 0.1492561, 0.083359264, 0.04712875, -0.3328092, -0.33425143, 52, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 0, 1, CosineDistance, 45, 1, 0.51826483, 0.52424943, 0.52123994, 0.6577246, 0.4221287, 0.77106684, 0.53882825, 60.000004, -0.0026908128, 0.9270833, 0.4424183, 0.26397648, 0.16885908, 0.116657145, 0.08698625, -0.31112832, -0.4580301, 57, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 0, 1, CosineDistance, 45, 2, 0.4535865, 0.4965358, 0.4740904, 0.5263713, 0.5848556, 0.6685877, 0.65284383, 62.352943, -0.002339995, 0.875, 0.48212668, 0.2851078, 0.17973123, 0.12207858, 0.089595854, -0.31463093, -0.41630512, 57, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 0, 2, CosineDistance, 5, 1, 0.4, 0.32794458, 0.36040607, 0.5380282, 0.47725013, 0.422488, 0.5923266, 49.411762, -0.043840934, 0.8229167, 0.49986604, 0.2824269, 0.16767812, 0.104410835, 0.067883186, -0.20969884, -0.3068901, 8, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 0, 2, CosineDistance, 5, 2, 0.35029355, 0.41339493, 0.3792373, 0.5153294, 0.5935041, 0.48567706, 0.6878463, 52.941177, -0.05533731, 0.7916667, 0.54241526, 0.34499428, 0.23879078, 0.17822418, 0.14142618, -0.14807552, -0.36405632, 8, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 0, 2, CosineDistance, 10, 1, 0.42892158, 0.40415704, 0.41617122, 0.60743475, 0.5350624, 0.62396425, 0.6429658, 51.7647, -0.021650957, 0.75, 0.5219326, 0.30706558, 0.18906058, 0.12148966, 0.081096105, -0.26960182, -0.3602462, 16, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 0, 2, CosineDistance, 10, 2, 0.4781491, 0.4295612, 0.45255473, 0.5497, 0.6181456, 0.6301721, 0.7057595, 62.352943, -0.019843014, 0.84375, 0.50693953, 0.28477925, 0.16480027, 0.09823703, 0.06024124, -0.24468613, -0.3422788, 16, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 0, 2, CosineDistance, 15, 1, 0.46958637, 0.4457275, 0.457346, 0.58596927, 0.48521718, 0.65864617, 0.59996223, 56.470585, -0.0115229925, 0.84375, 0.48907956, 0.29427406, 0.18887947, 0.13041775, 0.097027466, -0.28691873, -0.4259023, 25, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 0, 2, CosineDistance, 15, 2, 0.522831, 0.5288684, 0.5258324, 0.6461186, 0.5499459, 0.75033695, 0.658028, 62.352943, -0.0030944718, 0.84375, 0.4887907, 0.29259032, 0.1864156, 0.12784635, 0.09474107, -0.29656646, -0.43071035, 26, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 0, 2, CosineDistance, 20, 1, 0.3195435, 0.517321, 0.39506173, 0.41833088, 0.37695006, 0.70877236, 0.45893106, 44.70588, 0.002869948, 0.8645833, 0.36476296, 0.22111678, 0.14534612, 0.104289904, 0.0812434, -0.22748448, -0.5542962, 33, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 0, 2, CosineDistance, 20, 2, 0.3195435, 0.517321, 0.39506173, 0.41833088, 0.37695006, 0.70877236, 0.45893106, 44.70588, -0.0016690032, 0.8645833, 0.36476296, 0.22111678, 0.14534612, 0.1042899, 0.08124341, -0.22748448, -0.5542962, 33, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 0, 2, CosineDistance, 25, 1, 0.32756132, 0.52424943, 0.40319717, 0.50288564, 0.32083988, 0.7123216, 0.37980208, 48.23529, -0.003958521, 0.8645833, 0.3260266, 0.19878462, 0.13181923, 0.09581031, 0.07581715, -0.19519804, -0.59585124, 40, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 0, 2, CosineDistance, 25, 2, 0.27001196, 0.52193993, 0.35590553, 0.3699721, 0.28210187, 0.6866806, 0.37455782, 43.529408, -0.0011170888, 0.8229167, 0.3200037, 0.19302794, 0.12773664, 0.0932761, 0.07437514, -0.22292368, -0.5919305, 48, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 0, 2, CosineDistance, 30, 1, 0.47816592, 0.50577366, 0.49158248, 0.62136096, 0.40870675, 0.7157293, 0.47826892, 58.823524, -0.0016694505, 0.8854167, 0.40670657, 0.2454308, 0.159393, 0.1124349, 0.08600849, -0.2800772, -0.50883526, 49, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 0, 2, CosineDistance, 30, 2, 0.437751, 0.5034642, 0.46831363, 0.54518074, 0.37994483, 0.6556207, 0.4571783, 56.470585, 7.593977E-5, 0.8854167, 0.40148717, 0.23897251, 0.15343836, 0.10757595, 0.08230201, -0.28513107, -0.50444585, 55, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 0, 2, CosineDistance, 35, 1, 0.5710526, 0.5011547, 0.53382534, 0.66842115, 0.5289512, 0.7727469, 0.63846534, 62.352943, -0.004746545, 0.8645833, 0.49934298, 0.30515242, 0.19776216, 0.13704394, 0.10178627, -0.31423008, -0.4417522, 56, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 0, 2, CosineDistance, 35, 2, 0.6048193, 0.5796767, 0.5919812, 0.69477904, 0.62241447, 0.8167855, 0.7007742, 68.23529, -0.0038239558, 0.90625, 0.4976386, 0.30382007, 0.19703846, 0.13674371, 0.101712115, -0.30265453, -0.44063613, 56, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 0, 2, CosineDistance, 40, 1, 0.5598086, 0.5404157, 0.5499413, 0.69138753, 0.53709805, 0.74335784, 0.6139417, 62.352943, 0.0025717032, 0.8958333, 0.48133412, 0.28497037, 0.18058458, 0.12388844, 0.092229486, -0.30968797, -0.41209632, 64, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 0, 2, CosineDistance, 40, 2, 0.51566267, 0.49422634, 0.504717, 0.63654625, 0.5234599, 0.6763837, 0.6407097, 58.823524, -0.0027268922, 0.8333333, 0.5099229, 0.29539797, 0.18350697, 0.12391073, 0.09130923, -0.3082339, -0.35046735, 64, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 0, 2, CosineDistance, 45, 1, 0.5022831, 0.50808316, 0.5051665, 0.65163636, 0.43792757, 0.7318457, 0.5486995, 58.823524, -0.0010284849, 0.9166667, 0.44231996, 0.26431766, 0.16989098, 0.11845177, 0.089516364, -0.30499524, -0.4572691, 71, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 0, 2, CosineDistance, 45, 2, 0.4922049, 0.5103926, 0.5011338, 0.56681514, 0.6485467, 0.736585, 0.717718, 63.529408, -6.167256E-4, 0.90625, 0.51934105, 0.3050445, 0.19109674, 0.12933774, 0.09501968, -0.31053993, -0.36852363, 72, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 5, 1, 0.44055945, 0.4364896, 0.43851507, 0.5823621, 0.48440796, 0.51253086, 0.5871833, 56.470585, -0.05163914, 0.75, 0.5152422, 0.30079824, 0.18510461, 0.11996313, 0.08159674, -0.19618857, -0.32562086, 15, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 5, 2, 0.39041096, 0.39491916, 0.39265212, 0.54528165, 0.4289766, 0.4724563, 0.5474047, 48.23529, -0.03829182, 0.8020833, 0.49888712, 0.27722105, 0.15907596, 0.094012514, 0.05703344, -0.20207068, -0.31304345, 13, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 10, 1, 0.45852536, 0.4595843, 0.45905423, 0.59792614, 0.49338916, 0.65700835, 0.5917714, 58.823524, -0.026329944, 0.8541667, 0.46838218, 0.26597026, 0.15713452, 0.09650334, 0.061443005, -0.24609752, -0.38064966, 19, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 10, 2, 0.4164859, 0.44341803, 0.42953023, 0.48445404, 0.54643047, 0.5621687, 0.6219099, 56.470585, -0.023502754, 0.7916667, 0.4766865, 0.27558115, 0.16624711, 0.10490072, 0.069254175, -0.27047393, -0.40407223, 23, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 15, 1, 0.37666667, 0.52193993, 0.43756047, 0.45388895, 0.517315, 0.6328867, 0.63031864, 56.470585, -0.0030875339, 0.8333333, 0.4812154, 0.28104776, 0.17268029, 0.11274217, 0.078640066, -0.27028117, -0.42232442, 39, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 15, 2, 0.39376217, 0.4665127, 0.42706132, 0.4853802, 0.46912766, 0.71347046, 0.572125, 55.29412, -0.0048853448, 0.8125, 0.46237713, 0.25199667, 0.13867027, 0.07699341, 0.043099422, -0.3035053, -0.397202, 24, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 20, 1, 0.33142856, 0.53579676, 0.40953222, 0.46988112, 0.37146038, 0.6111198, 0.4687718, 41.176468, 0.001484803, 0.8333333, 0.41541713, 0.26438123, 0.1860296, 0.14369403, 0.11940344, -0.24787712, -0.52059174, 45, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 20, 2, 0.42689076, 0.5866051, 0.49416342, 0.5340337, 0.4056845, 0.6667511, 0.5006805, 56.470585, 0.0039484454, 0.84375, 0.44082063, 0.26280972, 0.16915789, 0.11868823, 0.090635225, -0.2751051, -0.45835042, 32, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 25, 1, 0.23147207, 0.5265589, 0.3215797, 0.34670034, 0.33099574, 0.76116616, 0.38213244, 39.999996, -0.005735595, 0.8125, 0.2853808, 0.17643087, 0.12018921, 0.09041629, 0.07404397, -0.2032121, -0.6443764, 42, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 25, 2, 0.26848248, 0.47806004, 0.34385383, 0.39559007, 0.3615934, 0.7336404, 0.41911086, 38.82353, -0.0076502343, 0.8645833, 0.35288602, 0.20836215, 0.13530834, 0.097581886, 0.07744316, -0.20790529, -0.52925617, 40, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 30, 1, 0.29095355, 0.5496536, 0.38049558, 0.39180923, 0.36681384, 0.7228653, 0.44782987, 45.88235, -0.0038235623, 0.8645833, 0.35892254, 0.21491392, 0.1406101, 0.10137816, 0.07998264, -0.23495919, -0.5464692, 48, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 30, 2, 0.37667304, 0.45496535, 0.4121339, 0.48948386, 0.41343236, 0.69847745, 0.5111403, 51.7647, -0.002388225, 0.90625, 0.4056411, 0.21173349, 0.111677885, 0.059485037, 0.03197608, -0.3117895, -0.4089373, 68, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 35, 1, 0.3554817, 0.49422634, 0.41352656, 0.43217054, 0.4577922, 0.76451886, 0.51262003, 51.7647, -0.0026640724, 0.8958333, 0.4032161, 0.24142922, 0.15612438, 0.11031591, 0.08507596, -0.27515712, -0.50655854, 56, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 35, 2, 0.39763778, 0.4665127, 0.42933047, 0.5131235, 0.42692444, 0.70166767, 0.52516145, 54.117645, -2.2743484E-4, 0.875, 0.4105265, 0.2161359, 0.11465909, 0.061282586, 0.03299367, -0.31678638, -0.41893563, 67, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 40, 1, 0.34641638, 0.46882218, 0.3984298, 0.45307177, 0.44339976, 0.68573445, 0.5082584, 49.411762, -0.0035754044, 0.875, 0.40027753, 0.23556338, 0.14739588, 0.098884635, 0.07118535, -0.28077757, -0.5039961, 51, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 40, 2, 0.44124168, 0.4595843, 0.45022622, 0.5262379, 0.5805195, 0.5991999, 0.66873837, 56.470585, -0.0041909884, 0.7395833, 0.54442245, 0.31109807, 0.18826409, 0.121560074, 0.0840041, -0.33213058, -0.29577595, 64, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 45, 1, 0.46008402, 0.50577366, 0.48184818, 0.5437676, 0.5008896, 0.71349615, 0.57134134, 57.64706, -0.0012909214, 0.8229167, 0.4766294, 0.2760531, 0.16858923, 0.109756485, 0.07659308, -0.31516558, -0.40942225, 57, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 0, CosineDistance, 45, 2, 0.5371703, 0.517321, 0.52705884, 0.6286969, 0.5084218, 0.72375256, 0.61432636, 61.176468, -0.004786494, 0.78125, 0.4525573, 0.24388929, 0.13400841, 0.07497265, 0.042642117, -0.30998132, -0.3668041, 71, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 1, CosineDistance, 5, 1, 0.40601504, 0.37413394, 0.38942307, 0.5505433, 0.47575036, 0.5227726, 0.58698523, 50.588238, -0.042927008, 0.8020833, 0.5245074, 0.28649178, 0.16340914, 0.09739654, 0.06057132, -0.2233186, -0.24462903, 10, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 1, CosineDistance, 5, 2, 0.36223507, 0.43418014, 0.394958, 0.53371865, 0.52024144, 0.52535963, 0.60412604, 52.941177, -0.050570507, 0.7395833, 0.50185186, 0.28557745, 0.1712372, 0.107937686, 0.07117815, -0.15203568, -0.3118027, 8, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 1, CosineDistance, 10, 1, 0.33652008, 0.4064665, 0.36820084, 0.44168255, 0.6377307, 0.59617037, 0.70934784, 51.7647, -0.027205111, 0.6979167, 0.5145727, 0.29553503, 0.1761448, 0.10891956, 0.0697506, -0.22920284, -0.35267887, 20, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 1, CosineDistance, 10, 2, 0.3853755, 0.4503464, 0.41533545, 0.50658745, 0.59722334, 0.6128251, 0.6738482, 55.29412, -0.032339435, 0.8333333, 0.49366072, 0.30166444, 0.19684406, 0.13728137, 0.101806335, -0.20965683, -0.42538723, 17, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 1, CosineDistance, 15, 1, 0.40301317, 0.49422634, 0.4439834, 0.50156933, 0.5086506, 0.7593636, 0.6030222, 55.29412, -0.0042621717, 0.875, 0.44780582, 0.2684075, 0.17125605, 0.117345884, 0.0864952, -0.28944153, -0.47516194, 30, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 1, CosineDistance, 15, 2, 0.32142857, 0.47806004, 0.3844011, 0.403468, 0.5444568, 0.715901, 0.63568604, 52.941177, -0.003010692, 0.8125, 0.4842245, 0.28689072, 0.18059249, 0.12203876, 0.088841535, -0.25144464, -0.42628214, 25, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 1, CosineDistance, 20, 1, 0.36011904, 0.5588915, 0.43800905, 0.4723464, 0.3899908, 0.643123, 0.4762816, 48.23529, 0.0029155314, 0.8333333, 0.36648896, 0.18961385, 0.09893358, 0.05205834, 0.027623747, -0.2501234, -0.45564672, 32, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 1, CosineDistance, 20, 2, 0.4201389, 0.5588915, 0.47968286, 0.5013021, 0.47282776, 0.6849858, 0.5651534, 60.000004, 0.0045526577, 0.8645833, 0.38115767, 0.20522022, 0.11143406, 0.060992237, 0.033632003, -0.25902316, -0.4821174, 39, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 1, CosineDistance, 25, 1, 0.20971867, 0.5681293, 0.30635116, 0.35308272, 0.26161152, 0.74864864, 0.31325445, 30.588234, -0.0021241086, 0.8229167, 0.27384925, 0.19566081, 0.1545556, 0.1315483, 0.1174738, -0.17467473, -0.72918797, 41, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 1, CosineDistance, 25, 2, 0.270073, 0.5127021, 0.3537849, 0.44555894, 0.35664672, 0.6494597, 0.42199805, 37.647057, -0.0040656156, 0.8020833, 0.380127, 0.2495469, 0.1824683, 0.14629579, 0.12540312, -0.18667912, -0.5685708, 41, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.25, 1, 1, CosineDistance, 30, 1, 0.37918872, 0.4965358, 0.43, 0.5235155, 0.37920386, 0.5949425, 0.45731783, 49.411762, -6.063149E-4, 0.75, 0.36735812, 0.1896589, 0.09829314, 0.05113699, 0.02670541, -0.25246853, -0.4552882, 49, 
