Cluster Number, Weight Method, Reference Weight (factor 2), File Weight, Function Weight, Distance Function, Closest Centroids Init, Precision, Recall, Fmeasure, AdjustedPrecision, AverageClusterPrecision, AverageClusterRecall, AverageClusterAdjustedPrecision, MojoFM, SilhuetteIndex, NonExtremityClusterDistributionL5U100, IntraSimilarityReg1.0, IntraSimilarityReg2.0, IntraSimilarityReg3.0, IntraSimilarityReg4.0, IntraSimilarityReg5.0, IntraInterDistanceIntra1.0Inter1.0, AverageClusterIntraInterDistanceIntra1.0Inter1.0, Time Taken(ms), 
5, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.28100327, 0.7702046, 0.41177395, 0.56248325, 0.29188353, 0.5750497, 0.49406725, 38.235294, -5.577254E-4, 0.70812184, 0.4116005, 0.17008714, 0.070586875, 0.029428264, 0.012328645, -0.08595931, -0.08375391, 223, 
6, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.2880401, 0.68496984, 0.4055432, 0.59042275, 0.30443013, 0.5893617, 0.504844, 38.235294, -0.0013315342, 0.7284264, 0.41539142, 0.17313047, 0.072415315, 0.03040228, 0.012813621, -0.09467406, -0.09284543, 298, 
7, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.33061016, 0.66126895, 0.44082436, 0.612469, 0.3907791, 0.5016969, 0.61416614, 41.711227, -0.0010208997, 0.9898477, 0.4191367, 0.17611554, 0.07419822, 0.031348016, 0.013283519, -0.10672055, -0.10203865, 242, 
8, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.35932848, 0.639629, 0.46015352, 0.628099, 0.37660667, 0.4764858, 0.61312175, 43.048126, -0.0018239126, 0.9898477, 0.42379877, 0.18014942, 0.07682013, 0.032865345, 0.0141081475, -0.11518424, -0.111478895, 300, 
9, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.37185842, 0.62947154, 0.46752682, 0.6499108, 0.40362382, 0.4997405, 0.62293434, 45.187164, -0.0022219906, 0.9923858, 0.43237168, 0.18763795, 0.08173581, 0.035739284, 0.015686495, -0.12080327, -0.13109021, 499, 
10, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.39573085, 0.5922273, 0.47443834, 0.65226716, 0.38022566, 0.46450335, 0.61853546, 44.91979, -0.0022622354, 0.9923858, 0.432553, 0.187709, 0.081725016, 0.035699405, 0.01564621, -0.13091677, -0.13056752, 296, 
11, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.40952381, 0.5760341, 0.47871298, 0.67931026, 0.35979086, 0.48214215, 0.5868494, 44.65241, -0.0021043057, 0.9923858, 0.43323734, 0.18826324, 0.082062215, 0.035882153, 0.015739337, -0.13769773, -0.13221703, 324, 
12, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.4185275, 0.5573384, 0.47806045, 0.68226427, 0.3803151, 0.4781763, 0.5897818, 46.524067, -0.0023119363, 0.9923858, 0.43479013, 0.18960875, 0.082939394, 0.03639215, 0.016018253, -0.14367338, -0.13574858, 399, 
13, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.44472513, 0.5442367, 0.48947442, 0.68857574, 0.3619154, 0.46884543, 0.58426934, 45.454544, -0.0023350576, 0.9923858, 0.43510997, 0.18990733, 0.08314926, 0.036523685, 0.016095761, -0.15439141, -0.13599439, 488, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.46360442, 0.5437951, 0.50050807, 0.6904106, 0.37557998, 0.481006, 0.599925, 47.326202, -0.0037640252, 0.9923858, 0.4364131, 0.19102435, 0.08386784, 0.036934912, 0.016316567, -0.15853229, -0.13829213, 521, 
15, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.48210275, 0.5373178, 0.5082149, 0.7098268, 0.38523725, 0.4872348, 0.6081415, 48.12834, -0.003274435, 0.9923858, 0.4421151, 0.19613598, 0.087315544, 0.03900842, 0.017489275, -0.16724777, -0.15127134, 613, 
16, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.51961637, 0.5264243, 0.52299815, 0.7270754, 0.37357, 0.48065677, 0.6138697, 49.197857, -0.0024605938, 0.9923858, 0.44306216, 0.19689894, 0.08777488, 0.039253213, 0.017610973, -0.18279158, -0.15347625, 654, 
17, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.49317244, 0.4572354, 0.47452447, 0.71861523, 0.37805298, 0.46618503, 0.6060628, 48.663105, -0.0031430607, 0.9923858, 0.44615752, 0.19976181, 0.08976673, 0.04048869, 0.018331502, -0.19043209, -0.15973368, 693, 
18, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.51447105, 0.45532164, 0.48309252, 0.7224685, 0.37947044, 0.45806974, 0.6134631, 50.0, -0.0035364954, 0.9923858, 0.4479813, 0.20134944, 0.09080677, 0.041096557, 0.018665887, -0.19758208, -0.1634564, 595, 
19, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.52469134, 0.4504637, 0.48475248, 0.7228317, 0.37251744, 0.4504267, 0.61540836, 50.26738, -0.0038488437, 0.9923858, 0.44932342, 0.20257203, 0.09164384, 0.041607, 0.018958256, -0.20161517, -0.16584422, 628, 
20, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.54599565, 0.44560578, 0.490719, 0.7457951, 0.3657605, 0.44594437, 0.6101958, 50.802135, -0.003207594, 0.9923858, 0.44984928, 0.2030828, 0.092015885, 0.04184793, 0.019104559, -0.21140176, -0.16687419, 662, 
21, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.5548242, 0.43427056, 0.48720065, 0.7486162, 0.3577064, 0.40782112, 0.6022588, 51.069523, -0.0042517977, 0.9923858, 0.44919068, 0.20250061, 0.09162957, 0.041619938, 0.018978372, -0.21622628, -0.16482927, 695, 
22, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.5619977, 0.43235683, 0.48872617, 0.75141114, 0.35095003, 0.3969288, 0.607139, 51.336895, -0.004199778, 0.9822335, 0.45432165, 0.20747727, 0.09526927, 0.043998584, 0.020443253, -0.21959502, -0.17575362, 643, 
23, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.56616515, 0.43206242, 0.49010605, 0.7630587, 0.34487695, 0.3951456, 0.59404224, 51.069523, -0.00428902, 0.97208124, 0.45585316, 0.20879534, 0.09611802, 0.044482958, 0.020701453, -0.220414, -0.17921296, 672, 
24, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.57487637, 0.42779332, 0.49054694, 0.772, 0.35799554, 0.36822703, 0.6097812, 51.60428, -0.0045408094, 0.97208124, 0.45811498, 0.21088655, 0.09757301, 0.04538566, 0.021228047, -0.22460511, -0.18406843, 702, 
25, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.5939345, 0.42955983, 0.49854776, 0.785112, 0.37282416, 0.37906712, 0.6206918, 54.278076, -0.0041683796, 0.97208124, 0.45846626, 0.21118292, 0.0977589, 0.04548802, 0.021279976, -0.23110656, -0.1850013, 922, 
26, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.60257477, 0.4272045, 0.499957, 0.7868874, 0.3703837, 0.3765011, 0.62640035, 54.812836, -0.0044612573, 0.9593909, 0.45960304, 0.21219403, 0.09843235, 0.045885958, 0.021499885, -0.2339393, -0.1875875, 859, 
27, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.60356396, 0.42381865, 0.4979677, 0.7987887, 0.38155147, 0.3877366, 0.6315879, 54.54545, -0.0035462722, 0.9390863, 0.46139354, 0.21410647, 0.09995275, 0.046954416, 0.022200963, -0.237797, -0.19150266, 997, 
28, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.6060347, 0.41689974, 0.49398223, 0.79929715, 0.37877843, 0.39968866, 0.63100183, 53.47594, -0.00454636, 0.92893404, 0.47049662, 0.22578804, 0.111415744, 0.057120766, 0.030775484, -0.23987773, -0.20617509, 819, 
29, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.6272432, 0.42705727, 0.50814503, 0.8119852, 0.39895156, 0.40357548, 0.643688, 57.48663, -0.004390257, 0.92893404, 0.4746307, 0.2298004, 0.11431567, 0.05896247, 0.03185142, -0.24468912, -0.2149324, 737, 
30, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.64816475, 0.4263212, 0.51434153, 0.8106492, 0.4201953, 0.42283827, 0.6655057, 58.823524, -0.0043805884, 0.92893404, 0.47885326, 0.23360173, 0.11684576, 0.060423885, 0.03261002, -0.2522231, -0.22424342, 1105, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.65921533, 0.42543796, 0.5171334, 0.82163155, 0.42886302, 0.42920715, 0.67849666, 59.625668, -0.0046931137, 0.93147206, 0.4821521, 0.23661835, 0.11889096, 0.061630942, 0.033252876, -0.25514248, -0.23146749, 1143, 
32, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.6604205, 0.42543796, 0.5175038, 0.82313365, 0.41942933, 0.42920715, 0.66126186, 59.625668, -0.004805941, 0.92893404, 0.46785998, 0.22994366, 0.115676835, 0.06001535, 0.032393955, -0.2556387, -0.25695646, 1181, 
33, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.6066058, 0.3325482, 0.4295902, 0.7926818, 0.4314691, 0.42341042, 0.666461, 59.09091, -0.004410904, 0.92893404, 0.4703665, 0.23209518, 0.11712839, 0.06087941, 0.032859385, -0.2695357, -0.2596849, 1340, 
34, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.6057955, 0.32621816, 0.42407426, 0.7921951, 0.4166491, 0.3985519, 0.66469204, 58.556152, -0.005874615, 0.9137056, 0.4687692, 0.23016338, 0.115512155, 0.059685152, 0.032025054, -0.269251, -0.25455225, 1511, 
35, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.615956, 0.329604, 0.42942083, 0.79962283, 0.42211792, 0.39628693, 0.6747386, 58.556152, -0.007089611, 0.88324875, 0.46959114, 0.23067632, 0.11575312, 0.059750978, 0.03199637, -0.26344997, -0.25458512, 1555, 
36, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.6158868, 0.33328426, 0.43251503, 0.80268985, 0.44945472, 0.42563945, 0.69157386, 59.358288, -0.007357904, 0.88324875, 0.48120016, 0.24404377, 0.12768714, 0.06944826, 0.039543584, -0.26294672, -0.27403182, 906, 
37, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.62447613, 0.32901517, 0.430968, 0.80307776, 0.4509656, 0.43034482, 0.69789535, 59.358288, -0.0070370035, 0.87309647, 0.48796406, 0.2523815, 0.13565151, 0.07632291, 0.04518104, -0.2699674, -0.28374213, 932, 
38, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.5915757, 0.27911085, 0.37927586, 0.7840032, 0.46122622, 0.42989045, 0.70044637, 59.358288, -0.006502635, 0.87309647, 0.48990974, 0.25396928, 0.13662918, 0.07681393, 0.045360498, -0.2799756, -0.28608692, 1248, 
39, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.60236347, 0.27763873, 0.38008866, 0.7858929, 0.45867637, 0.4028019, 0.7001219, 59.893047, -0.006202369, 0.857868, 0.49044967, 0.2541347, 0.13652179, 0.07656821, 0.0450711, -0.28506893, -0.28602198, 1132, 
40, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.60205394, 0.27616665, 0.3786457, 0.78623986, 0.46243256, 0.40255195, 0.6927904, 60.42781, -0.0065755295, 0.85532993, 0.4893384, 0.25273243, 0.13529529, 0.075613, 0.044361215, -0.28563574, -0.28280002, 1160, 
41, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.6036484, 0.26792285, 0.37112558, 0.7879563, 0.45651785, 0.40794787, 0.6920692, 60.42781, -0.007233341, 0.857868, 0.47709522, 0.24624605, 0.13175139, 0.07360864, 0.043182682, -0.28851348, -0.29896605, 1190, 
42, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.6094118, 0.2668924, 0.37121212, 0.7889238, 0.44988352, 0.3971415, 0.6920808, 60.695183, -0.006658964, 0.8527919, 0.48150635, 0.2502671, 0.1346132, 0.07542501, 0.04425099, -0.29069978, -0.3057859, 1215, 
43, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.60898954, 0.26527306, 0.36956522, 0.7892984, 0.4474499, 0.39182898, 0.685565, 60.160427, -0.007873494, 0.84517765, 0.48030353, 0.24870194, 0.13327155, 0.07441048, 0.043520585, -0.29053038, -0.30169466, 1246, 
44, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.61146927, 0.26527306, 0.3700205, 0.79251236, 0.43892288, 0.39182898, 0.67162627, 60.42781, -0.0077194097, 0.84263957, 0.46978518, 0.24343024, 0.13051593, 0.07289377, 0.042635877, -0.29168615, -0.3178175, 1275, 
45, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.6191467, 0.2627705, 0.3689541, 0.7946681, 0.43598002, 0.39093268, 0.6715947, 60.42781, -0.008703348, 0.8324873, 0.47086102, 0.24392785, 0.13062537, 0.07280106, 0.042461675, -0.29493862, -0.31746203, 1305, 
46, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.6016082, 0.24230826, 0.3454717, 0.7835607, 0.420792, 0.38965535, 0.65125185, 60.160427, -0.0077707265, 0.83756346, 0.46308613, 0.24103765, 0.1295704, 0.072399035, 0.04227502, -0.29832014, -0.33667913, 1330, 
47, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.5965825, 0.23641984, 0.33863994, 0.7834786, 0.4023486, 0.37066424, 0.64469826, 58.823524, -0.008182313, 0.83502537, 0.4619301, 0.23945098, 0.12824972, 0.07143794, 0.041607756, -0.30107793, -0.33108845, 1178, 
48, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.60561246, 0.23509495, 0.33870623, 0.787114, 0.4075712, 0.370292, 0.6514539, 59.358288, -0.0076777376, 0.83756346, 0.46473578, 0.24168395, 0.12970345, 0.072280705, 0.042048458, -0.30569994, -0.33392048, 1204, 
49, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.60223335, 0.230237, 0.33312035, 0.78034383, 0.42287797, 0.3593352, 0.65674126, 59.358288, -0.009484895, 0.84517765, 0.46485418, 0.24130598, 0.12923558, 0.07185832, 0.041704066, -0.30580202, -0.33141145, 1227, 
50, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.60123646, 0.22905932, 0.33173433, 0.77996635, 0.4337061, 0.3592646, 0.6628921, 59.09091, -0.009705646, 0.84263957, 0.46669334, 0.24264205, 0.13004726, 0.07228883, 0.04189587, -0.3061781, -0.33254346, 1256, 
51, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.59782183, 0.22626233, 0.3282785, 0.7777335, 0.41213018, 0.35703474, 0.6368223, 58.556152, -0.009741182, 0.8248731, 0.45944467, 0.2397414, 0.12886149, 0.071765006, 0.04162486, -0.3072118, -0.34923056, 1277, 
52, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.59992194, 0.22626233, 0.32859436, 0.77997315, 0.42251962, 0.35703474, 0.6434195, 58.556152, -0.009336253, 0.822335, 0.46214104, 0.2419276, 0.13034052, 0.07266867, 0.042134047, -0.30824193, -0.3516458, 1320, 
53, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.60291797, 0.22508465, 0.32779503, 0.7792418, 0.42217997, 0.35674018, 0.64789104, 58.288773, -0.010000103, 0.8147208, 0.4628088, 0.2420479, 0.13022645, 0.07247499, 0.041931864, -0.30940783, -0.34987205, 1733, 
54, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.6159742, 0.22479023, 0.32937878, 0.7864024, 0.41719538, 0.35470575, 0.6459343, 58.02139, -0.010591088, 0.8045685, 0.4639108, 0.24262829, 0.1304682, 0.072524406, 0.04188529, -0.31210726, -0.3490978, 1762, 
55, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.61585116, 0.22420138, 0.32872868, 0.7866929, 0.42779183, 0.35395116, 0.65410346, 58.02139, -0.010091095, 0.8045685, 0.46889016, 0.24759042, 0.13442583, 0.07538232, 0.043834653, -0.31247544, -0.35560557, 1793, 
56, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.6264911, 0.22420138, 0.3302255, 0.7961712, 0.43076596, 0.35395116, 0.65502626, 58.556152, -0.010739699, 0.79441625, 0.469523, 0.24787045, 0.1345541, 0.07542931, 0.043833084, -0.3150406, -0.35365584, 1618, 
57, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.6215435, 0.2216988, 0.3268229, 0.7956356, 0.42429432, 0.34349436, 0.65518445, 58.02139, -0.009508047, 0.79187816, 0.4763165, 0.25576735, 0.14199896, 0.08192499, 0.049304724, -0.3185561, -0.362538, 1427, 
58, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.6259383, 0.22096276, 0.3266239, 0.79643995, 0.4182971, 0.33901408, 0.6549736, 58.02139, -0.009088586, 0.7715736, 0.47697213, 0.25589886, 0.1418697, 0.081694625, 0.04905669, -0.31972298, -0.36132184, 1445, 
59, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.6362091, 0.22037391, 0.3273562, 0.79869545, 0.41459084, 0.33865207, 0.65635663, 58.02139, -0.008992032, 0.75888324, 0.47884867, 0.25736043, 0.14281765, 0.082238175, 0.04932991, -0.3231521, -0.3624207, 1477, 
60, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.638011, 0.22287649, 0.33035132, 0.7992182, 0.40771535, 0.3603163, 0.6433844, 57.75401, -0.008749761, 0.75634515, 0.47168446, 0.2538748, 0.14103343, 0.0812621, 0.048753407, -0.32223365, -0.37406784, 1496, 
61, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.63431245, 0.21934344, 0.32596806, 0.79716676, 0.41742495, 0.3581106, 0.6492306, 57.48663, -0.009704512, 0.75126904, 0.4715772, 0.2533317, 0.14047833, 0.080804, 0.048399873, -0.32339555, -0.3709548, 1524, 
62, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.6426439, 0.22184601, 0.32983148, 0.80549175, 0.4324409, 0.3680813, 0.6686385, 59.09091, -0.009985435, 0.74873096, 0.4732355, 0.2545783, 0.14127856, 0.08125835, 0.048622992, -0.3250634, -0.37165654, 1791, 
63, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.6495024, 0.22096276, 0.32974517, 0.81142855, 0.43463287, 0.3675877, 0.66735405, 59.358288, -0.009855045, 0.75634515, 0.47574517, 0.2565491, 0.14253026, 0.08195763, 0.0489674, -0.32795438, -0.37414616, 1570, 
64, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.6564685, 0.22110997, 0.33080056, 0.8126796, 0.4337727, 0.36751625, 0.6578253, 60.160427, -0.009506762, 0.74873096, 0.4685956, 0.25285012, 0.14055426, 0.08085672, 0.048322126, -0.33089286, -0.38382897, 1839, 
65, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.6608007, 0.22110997, 0.3313479, 0.81311494, 0.44946584, 0.36751625, 0.6601856, 60.695183, -0.0095976945, 0.74365485, 0.47078055, 0.25443998, 0.14149816, 0.08134051, 0.048527393, -0.3318456, -0.38543922, 1618, 
66, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.6619469, 0.2202267, 0.3304982, 0.81336725, 0.44681644, 0.36720607, 0.66039604, 60.42781, -0.009426332, 0.74111676, 0.4709403, 0.25412503, 0.14108698, 0.08096285, 0.04821702, -0.33375636, -0.3830268, 1644, 
67, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.6626613, 0.21919623, 0.3294248, 0.8132962, 0.43994617, 0.3669529, 0.6620603, 60.160427, -0.0094586415, 0.7360406, 0.4756498, 0.2592559, 0.14566174, 0.0847244, 0.051188238, -0.33513048, -0.3884378, 1669, 
68, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.676916, 0.21713528, 0.32880068, 0.81671, 0.43937036, 0.35839802, 0.66406626, 60.160427, -0.009997824, 0.7360406, 0.4764363, 0.2596345, 0.14581443, 0.084753275, 0.051152468, -0.33817476, -0.38710904, 1436, 
69, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.6803885, 0.21654645, 0.32853153, 0.82128173, 0.44833946, 0.35553065, 0.66977894, 60.160427, -0.00997221, 0.7309645, 0.4774175, 0.26014793, 0.14601295, 0.08477135, 0.051081493, -0.3401067, -0.3867054, 1455, 
70, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.6818393, 0.21610482, 0.3281914, 0.8210919, 0.442014, 0.3554066, 0.66017365, 60.160427, -0.010089495, 0.7284264, 0.47096524, 0.2568284, 0.14424807, 0.08379119, 0.050507434, -0.3409776, -0.39561167, 1478, 
71, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.6881771, 0.21507435, 0.32772544, 0.82336813, 0.43765566, 0.35452738, 0.6618673, 59.893047, -0.010614233, 0.70558375, 0.47190657, 0.2572923, 0.14441943, 0.08380238, 0.05044146, -0.34253037, -0.39465138, 1496, 
72, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.69252336, 0.21816576, 0.33180344, 0.82564354, 0.43620673, 0.35855797, 0.6575757, 60.42781, -0.010087261, 0.70812184, 0.4609678, 0.25287154, 0.14270863, 0.08317587, 0.050224025, -0.34260955, -0.4171884, 1522, 
73, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.6939351, 0.2172825, 0.33094174, 0.8266153, 0.4399182, 0.3583534, 0.6586461, 60.160427, -0.011231091, 0.70304567, 0.4619144, 0.2532333, 0.14275913, 0.08308297, 0.050080005, -0.34350947, -0.4157498, 1536, 
74, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.6946277, 0.21698807, 0.33067864, 0.8277463, 0.43307248, 0.35828516, 0.6560518, 59.893047, -0.012194269, 0.6878173, 0.4565289, 0.2505808, 0.1413485, 0.08227086, 0.049577717, -0.34378663, -0.42511338, 1557, 
75, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.6969267, 0.21698807, 0.33093846, 0.8304858, 0.4296791, 0.35828516, 0.6496854, 59.893047, -0.012119137, 0.6852792, 0.45098642, 0.24781255, 0.13991594, 0.08149127, 0.049125616, -0.3447686, -0.4334825, 1577, 
76, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.69758636, 0.21698807, 0.3310128, 0.83051467, 0.43279734, 0.35828516, 0.6428912, 59.893047, -0.012349318, 0.6852792, 0.44849294, 0.24916248, 0.1427677, 0.08471656, 0.052211665, -0.34495285, -0.44559968, 1597, 
77, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.6973308, 0.21536876, 0.32909682, 0.8309553, 0.43113452, 0.3550121, 0.6351129, 59.625668, -0.013291552, 0.6827411, 0.4439627, 0.24719489, 0.14184907, 0.08423192, 0.051914677, -0.34630826, -0.45492056, 1623, 
78, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.70334464, 0.21360224, 0.32768744, 0.8356817, 0.4336721, 0.34797397, 0.62856144, 59.625668, -0.012907477, 0.6751269, 0.44108963, 0.24701615, 0.14243592, 0.08488989, 0.05243785, -0.34889668, -0.466798, 1645, 
79, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.7037218, 0.2115413, 0.32529712, 0.83428526, 0.43694282, 0.34205523, 0.6316451, 59.358288, -0.012426634, 0.680203, 0.4457758, 0.2514864, 0.14597724, 0.08746143, 0.054212376, -0.35077077, -0.47122502, 1364, 
80, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.71156734, 0.20918593, 0.32332197, 0.8383295, 0.43559813, 0.32826415, 0.63257694, 58.823524, -0.012073081, 0.67005074, 0.44789702, 0.25296336, 0.14688982, 0.08797784, 0.054478068, -0.35299325, -0.47136536, 1379, 
81, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.7168097, 0.20903872, 0.32368362, 0.83941334, 0.43797067, 0.3128441, 0.6307962, 59.09091, -0.011579849, 0.6370558, 0.44991514, 0.25438875, 0.1477938, 0.08850754, 0.05476424, -0.35496953, -0.47133422, 1398, 
82, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.7195309, 0.20771383, 0.32236692, 0.8407332, 0.43123356, 0.3099669, 0.6300863, 58.823524, -0.011557078, 0.6319797, 0.45343158, 0.2575347, 0.15017094, 0.09015877, 0.055852566, -0.3578309, -0.47411644, 1420, 
83, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.72122765, 0.20756662, 0.3223594, 0.84211993, 0.42764443, 0.30993277, 0.62624323, 58.823524, -0.011988069, 0.6319797, 0.46054915, 0.26702222, 0.16082375, 0.10140111, 0.06740524, -0.3586787, -0.48098552, 1430, 
84, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 0, CosineDistance, 1, 0.72242177, 0.20727219, 0.32212308, 0.8436862, 0.43604547, 0.30991513, 0.63228, 58.823524, -0.011889624, 0.61675125, 0.4616663, 0.26747224, 0.16089223, 0.10127265, 0.06718755, -0.35971135, -0.4798577, 1447, 
