Cluster Number, Weight Method, Reference Weight (factor 2), File Weight, Function Weight, Distance Function, Closest Centroids Init, Precision, Recall, Fmeasure, AdjustedPrecision, AverageClusterPrecision, AverageClusterRecall, AverageClusterAdjustedPrecision, MojoFM, SilhuetteIndex, NonExtremityClusterDistributionL5U100, IntraSimilarityReg1.0, IntraSimilarityReg2.0, IntraSimilarityReg3.0, IntraSimilarityReg4.0, IntraSimilarityReg5.0, IntraInterDistanceIntra1.0Inter1.0, AverageClusterIntraInterDistanceIntra1.0Inter1.0, Time Taken(ms), 
31, TermFrequencyWeight, 0.5, 1, 2, CosineDistance, 3, 0.42990655, 0.30472544, 0.35665053, 0.6313669, 0.2995611, 0.33310893, 0.48610947, 48.12834, -0.01403516, 0.9213198, 0.6777533, 0.5493625, 0.44676358, 0.36462262, 0.2987333, -0.1105932, -0.18848903, 1883, 
31, TermFrequencyWeight, 0.5, 2, 0, CosineDistance, 1, 0.4198833, 0.2754306, 0.3326518, 0.6793181, 0.49055257, 0.409228, 0.67366004, 54.54545, -0.021377856, 0.93401015, 0.7442577, 0.61424506, 0.5077694, 0.42044914, 0.34873688, -0.105670296, -0.15420195, 1227, 
31, TermFrequencyWeight, 0.5, 2, 0, CosineDistance, 2, 0.4125969, 0.31341088, 0.3562286, 0.69058824, 0.4617946, 0.36154202, 0.63227737, 54.010696, -0.016012663, 0.9162437, 0.7146371, 0.5873384, 0.48351792, 0.398713, 0.3293325, -0.10411572, -0.16042787, 1480, 
31, TermFrequencyWeight, 0.5, 2, 0, CosineDistance, 3, 0.40941805, 0.29309583, 0.3416266, 0.6646324, 0.41409242, 0.3515805, 0.59470505, 51.069523, -0.02299248, 0.9162437, 0.7280361, 0.5885429, 0.4771318, 0.38788325, 0.31618, -0.10597447, -0.13806581, 969, 
31, TermFrequencyWeight, 0.5, 2, 1, CosineDistance, 1, 0.36028433, 0.23877521, 0.28720674, 0.5794453, 0.358239, 0.28360537, 0.5657241, 51.336895, -0.025706783, 0.93654823, 0.73618907, 0.60136926, 0.49231368, 0.40390787, 0.33208868, -0.09940824, -0.16060247, 1366, 
31, TermFrequencyWeight, 0.5, 2, 1, CosineDistance, 2, 0.3602235, 0.303695, 0.3295527, 0.57439697, 0.3656895, 0.30142298, 0.51654047, 51.60428, -0.012715502, 0.9162437, 0.6834165, 0.5588033, 0.458541, 0.37765795, 0.312238, -0.104538575, -0.1846355, 1269, 
31, TermFrequencyWeight, 0.5, 2, 1, CosineDistance, 3, 0.35854635, 0.30354777, 0.32876277, 0.5790833, 0.37299782, 0.3021277, 0.51559687, 51.069523, -0.013170106, 0.9035533, 0.6838137, 0.55944276, 0.45931175, 0.3784829, 0.3130648, -0.103857845, -0.18553165, 1246, 
31, TermFrequencyWeight, 0.5, 2, 2, CosineDistance, 1, 0.34053588, 0.23200354, 0.27598283, 0.5700206, 0.41550964, 0.29677257, 0.58674437, 52.139038, -0.018371651, 0.93401015, 0.7355195, 0.59981185, 0.48983142, 0.40056854, 0.3280143, -0.100554325, -0.17440076, 1332, 
31, TermFrequencyWeight, 0.5, 2, 2, CosineDistance, 2, 0.55367136, 0.49506846, 0.52273256, 0.7199507, 0.37690195, 0.32191437, 0.5501919, 55.3476, -0.011211266, 0.9086294, 0.7204326, 0.5754519, 0.46029618, 0.3686988, 0.29573655, -0.11322609, -0.16195244, 1325, 
31, TermFrequencyWeight, 0.5, 2, 2, CosineDistance, 3, 0.39811122, 0.27925807, 0.3282575, 0.6086418, 0.3042898, 0.31795886, 0.4939441, 48.12834, -0.016077759, 0.9187817, 0.6767469, 0.5478339, 0.44501784, 0.36284515, 0.2970314, -0.10588677, -0.18938373, 2138, 
